index	oiposi	oinega	pname	nname	crposi	crnega	mlposi	mlnega	mdposi	mdnega	mtposi	mtnega	mfposi	mfnega	clposi	clnega	ctposi	ctnega	cfposi	cfnega	fbkposi	fbknega	pright	nright
916	11	2	B2-A2	B2-A1	1.1834319527	1.5779092702	1.185	1.17	1.123	2.387	2.308	3.557	6	6	0.437	3.213	5.07	5.07	6	8	0	0	TRUE	FALSE
917	21	6	B2-A2	B2-A1	1.5779092702	0.4930966469	0.873	2.121	0.952	1.654	1.825	3.775	6	6	0.64	3.588	5.07	4.056	8	2	0	0	TRUE	TRUE
918	26	10	B2-A2	B2-A1	1.1834319527	0.2465483235	1.7	2.293	0.952	0.936	2.652	3.229	6	6	1.388	3.713	5.07	4.056	6	1	0	0	TRUE	TRUE
919	32	16	B2-A2	B2-A1	1.7695635077	0.4930966469	1.264	1.263	1.95	1.794	3.214	3.057	6	6	0.5	3.572	5.086	4.056	9	2	0	0	TRUE	TRUE
920	35	33	B2-A2	B2-A1	1.5779092702	0.4930966469	1.389	1.934	1.591	1.42	2.98	3.354	6	6	0.514	0.561	5.07	4.056	8	2	1	0	TRUE	TRUE
921	18	1	A1-B1	A1-B2	1.1834319527	0.2465483235	2.028	6.832	0.983	2.013	3.011	8.845	6	6	0.78	4.025	5.07	4.056	6	1	0	1	TRUE	TRUE
922	23	2	A1-B1	A1-B2	1.1834319527	0.9861932939	1.217	1.139	1.357	0.842	2.574	1.981	6	6	0.858	2.589	5.07	5.07	6	5	0	0	TRUE	FALSE
923	31	17	A1-B1	A1-B2	1.1834319527	1.3806706114	1.201	2.465	1.108	1.482	2.309	3.947	6	6	0.499	2.512	5.07	5.07	6	7	0	0	TRUE	FALSE
924	36	28	A1-B1	A1-B2	1.775147929	1.1551790528	1.264	1.076	0.951	1.389	2.215	2.465	6	6	0.78	2.917	5.07	5.194	9	6	0	0	TRUE	FALSE
925	40	33	A1-B1	A1-B2	1.3806706114	1.5779092702	1.045	3.322	0.874	0.812	1.919	4.134	6	6	1.014	2.715	5.07	5.07	7	8	0	0	TRUE	FALSE
926	12	8	A2-B2	A2-B1	1.1834319527	3.3530571992	1.201	1.747	1.155	0.795	2.356	2.542	6	6	0.951	0.359	5.07	5.07	6	17	0	0	TRUE	FALSE
927	13	10	A2-B2	A2-B1	1.775147929	2.3668639053	1.42	0.733	1.56	1.233	2.98	1.966	6	6	0.686	0.546	5.07	5.07	9	12	0	0	TRUE	FALSE
928	21	22	A2-B2	A2-B1	1.1834319527	2.2962112514	1.544	1.263	2.512	1.326	4.056	2.589	6	6	0.702	0.577	5.07	5.226	6	12	0	0	TRUE	FALSE
929	38	24	A2-B2	A2-B1	1.3803983435	0.4930966469	1.248	2.106	1.373	1.81	2.621	3.916	6	6	1.81	3.588	5.071	4.056	7	2	0	0	TRUE	TRUE
930	39	25	A2-B2	A2-B1	1.1834319527	0.4930966469	1.903	1.014	1.201	2.418	3.104	3.432	6	6	0.64	3.62	5.07	4.056	6	2	0	0	TRUE	TRUE
931	4	5	B1-A1	B1-A2	1.1834319527	1.9723865878	1.342	1.092	1.06	0.796	2.402	1.888	6	6	0.343	0.702	5.07	5.07	6	10	0	0	TRUE	FALSE
932	9	14	B1-A1	B1-A2	1.5775981069	0.4930966469	1.7	1.31	0.687	1.591	2.387	2.901	6	6	0.312	3.837	5.071	4.056	8	2	0	0	TRUE	TRUE
933	11	15	B1-A1	B1-A2	1.5775981069	0.4930966469	2.589	1.794	1.358	1.981	3.947	3.775	6	6	0.437	3.338	5.071	4.056	8	2	0	0	TRUE	TRUE
934	16	27	B1-A1	B1-A2	1.3806706114	0	1.701	3.713	1.045	1.965	2.746	5.678	6	6	0.904	NA	5.07	4.056	7	0	1	0	TRUE	TRUE
935	26	34	B1-A1	B1-A2	1.5779092702	1.1448196909	1.357	1.934	1.669	0.811	3.026	2.745	6	6	0.39	2.215	5.07	5.241	8	6	0	0	TRUE	FALSE
936	6	3	B2-A2	B2-A1	1.5779092702	0.4930966469	3.729	1.872	0.936	1.591	4.665	3.463	6	6	0.437	1.185	5.07	4.056	8	2	0	0	TRUE	TRUE
937	19	7	B2-A2	B2-A1	1.3806706114	1.7640141121	1.373	1.186	1.888	1.295	3.261	2.481	6	6	0.64	2.652	5.07	5.102	7	9	1	0	TRUE	FALSE
938	20	29	B2-A2	B2-A1	1.3806706114	0.4930966469	1.779	1.95	1.466	1.248	3.245	3.198	6	6	1.107	3.619	5.07	4.056	7	2	0	0	TRUE	TRUE
939	30	32	B2-A2	B2-A1	0.9861932939	1.5775981069	1.295	0.998	0.998	1.233	2.293	2.231	6	6	0.484	0.702	5.07	5.071	5	8	0	0	TRUE	FALSE
940	37	35	B2-A2	B2-A1	1.775147929	0	1.092	2.028	1.295	1.466	2.387	3.494	6	6	0.421	NA	5.07	4.056	9	0	0	4	TRUE	TRUE
941	1	7	A1-B1	A1-B2	1.5779092702	1.1551790528	11.716	1.123	1.825	1.014	13.541	2.137	6	6	0.827	2.589	5.07	5.194	8	6	0	0	TRUE	FALSE
942	8	10	A1-B1	A1-B2	1.5779092702	2.1696252465	1.81	0.998	1.404	1.685	3.214	2.683	6	6	0.561	0.78	5.07	5.07	8	11	0	0	TRUE	FALSE
943	17	23	A1-B1	A1-B2	1.1834319527	2.169197397	1.264	0.577	2.402	1.311	3.666	1.888	6	6	0.671	0.515	5.07	5.071	6	11	2	0	TRUE	FALSE
944	29	27	A1-B1	A1-B2	1.1834319527	0	1.03	2.122	1.123	2.028	2.153	4.15	6	6	0.639	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
945	37	40	A1-B1	A1-B2	1.3806706114	0.2465483235	1.95	1.435	2.215	1.67	4.165	3.105	6	6	0.749	4.01	5.07	4.056	7	1	0	0	TRUE	TRUE
946	11	4	A2-B2	A2-B1	1.5779092702	1.5779092702	1.513	1.654	0.889	1.357	2.402	3.011	6	6	0.967	0.842	5.07	5.07	8	8	0	0	TRUE	FALSE
947	16	12	A2-B2	A2-B1	1.1834319527	0.2465483235	1.186	4.649	1.591	2.168	2.777	6.817	6	6	0.67	0.578	5.07	4.056	6	1	0	0	TRUE	TRUE
948	24	18	A2-B2	A2-B1	1.3806706114	0.4930966469	1.809	0.92	1.202	1.794	3.011	2.714	6	6	0.64	3.479	5.07	4.056	7	2	0	0	TRUE	TRUE
949	25	19	A2-B2	A2-B1	1.3806706114	1.7533606078	1.56	1.856	1.466	1.638	3.026	3.494	6	6	0.609	3.167	5.07	5.133	7	9	0	0	TRUE	FALSE
950	30	34	A2-B2	A2-B1	1.1831985802	0.9861932939	1.295	1.029	1.389	1.685	2.684	2.714	6	6	0.718	3.151	5.071	5.07	6	5	0	0	TRUE	FALSE
951	5	3	B1-A1	B1-A2	1.5779092702	0	1.076	1.248	1.841	1.779	2.917	3.027	6	6	0.468	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
952	14	6	B1-A1	B1-A2	1.7747978702	0.4930966469	2.2	3.479	1.03	1.622	3.23	5.101	6	6	0.593	3.089	5.071	4.056	9	2	2	0	TRUE	TRUE
953	21	15	B1-A1	B1-A2	1.1834319527	0.2465483235	1.155	1.17	1.294	1.294	2.449	2.464	6	6	0.437	3.978	5.07	4.056	6	1	0	0	TRUE	TRUE
954	26	20	B1-A1	B1-A2	1.9193857965	1.1446012972	0.936	2.106	1.326	1.31	2.262	3.416	6	6	0.593	3.276	5.21	5.242	10	6	0	0	TRUE	FALSE
955	36	32	B1-A1	B1-A2	1.5729453401	1.3806706114	2.98	1.498	2.012	0.795	4.992	2.293	6	6	0.515	0.53	5.086	5.07	8	7	0	0	TRUE	FALSE
956	9	2	B2-A2	B2-A1	1.5779092702	0	1.123	6.208	1.029	1.155	2.152	7.363	6	6	0.639	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
957	22	13	B2-A2	B2-A1	1.1834319527	1.775147929	0.718	1.622	1.81	1.28	2.528	2.902	6	6	0.515	3.292	5.07	5.07	6	9	0	0	TRUE	FALSE
958	28	33	B2-A2	B2-A1	1.3806706114	0.4930966469	0.718	2.356	1.84	1.123	2.558	3.479	6	6	0.514	2.979	5.07	4.056	7	2	0	0	TRUE	TRUE
959	31	38	B2-A2	B2-A1	1.775147929	0	1.513	1.654	1.935	1.716	3.448	3.37	6	6	0.515	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
960	35	39	B2-A2	B2-A1	1.7324350337	0	1.451	1.123	1.404	1.591	2.855	2.714	6	6	0.515	NA	5.195	4.056	9	0	0	0	TRUE	TRUE
961	26	1	A1-B1	A1-B2	1.7533606078	0.4930966469	0.921	3.838	1.653	1.888	2.574	5.726	6	6	0.562	3.37	5.133	4.056	9	2	0	0	TRUE	TRUE
962	30	18	A1-B1	A1-B2	1.5779092702	0.4930966469	1.17	0.936	1.014	1.669	2.184	2.605	6	6	0.811	0.811	5.07	4.056	8	2	0	0	TRUE	TRUE
963	31	20	A1-B1	A1-B2	1.3806706114	0.4930966469	2.075	1.575	0.904	0.749	2.979	2.324	6	6	0.546	3.385	5.07	4.056	7	2	0	1	TRUE	TRUE
964	35	28	A1-B1	A1-B2	1.9723865878	0	1.482	0.889	1.825	0.921	3.307	1.81	6	6	0.577	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
965	39	40	A1-B1	A1-B2	1.1834319527	0	1.045	1.092	1.404	1.841	2.449	2.933	6	6	0.561	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
966	4	7	A2-B2	A2-B1	1.3806706114	0.4930966469	2.137	1.638	1.56	1.248	3.697	2.886	6	6	0.905	0.67	5.07	4.056	7	2	0	0	TRUE	TRUE
967	21	12	A2-B2	A2-B1	1.3806706114	0.9861932939	1.731	1.545	0.967	0.982	2.698	2.527	6	6	0.53	3.105	5.07	5.07	7	5	0	0	TRUE	FALSE
968	22	19	A2-B2	A2-B1	1.775147929	0	1.747	0.998	1.139	0.952	2.886	1.95	6	6	0.39	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
969	37	24	A2-B2	A2-B1	1.1834319527	0	4.041	1.638	1.575	1.528	5.616	3.166	6	6	0.577	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
970	38	33	A2-B2	A2-B1	1.1834319527	0	1.154	1.435	1.466	1.545	2.62	2.98	6	6	0.764	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
971	6	2	B1-A1	B1-A2	1.1834319527	0.2465483235	1.996	1.373	1.56	0.936	3.556	2.309	6	6	0.624	3.994	5.07	4.056	6	1	0	1	TRUE	TRUE
972	9	5	B1-A1	B1-A2	1.1834319527	0.2464875524	1.388	1.591	1.279	2.45	2.667	4.041	6	6	0.795	3.823	5.07	4.057	6	1	0	0	TRUE	TRUE
973	14	10	B1-A1	B1-A2	1.3806706114	1.3803983435	1.685	1.825	1.092	0.983	2.777	2.808	6	6	0.483	3.526	5.07	5.071	7	7	0	0	TRUE	FALSE
974	15	11	B1-A1	B1-A2	1.1834319527	0	1.965	2.449	2.309	1.263	4.274	3.712	6	6	0.546	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
975	32	27	B1-A1	B1-A2	1.3806706114	0	1.466	1.139	1.903	1.419	3.369	2.558	6	6	0.483	NA	5.07	4.056	7	0	0	1	TRUE	TRUE
976	8	3	B2-A2	B2-A1	1.775147929	0	0.702	1.622	1.294	1.779	1.996	3.401	6	6	0.499	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
977	13	16	B2-A2	B2-A1	2.1696252465	0.2465483235	2.512	2.137	2.293	2.278	4.805	4.415	6	6	0.437	3.728	5.07	4.056	11	1	0	0	TRUE	TRUE
978	17	25	B2-A2	B2-A1	1.1834319527	0	0.639	1.498	1.763	1.31	2.402	2.808	6	6	0.39	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
979	23	34	B2-A2	B2-A1	1.775147929	0.2465483235	2.823	1.201	1.857	1.31	4.68	2.511	6	6	0.405	3.963	5.07	4.056	9	1	1	0	TRUE	TRUE
980	29	36	B2-A2	B2-A1	1.3806706114	1.1834319527	0.733	1.154	1.763	2.184	2.496	3.338	6	6	0.515	3.401	5.07	5.07	7	6	0	0	TRUE	FALSE
981	14	3	A1-B1	A1-B2	1.9723865878	0.2465483235	1.107	1.17	1.529	2.106	2.636	3.276	6	6	0.421	3.682	5.07	4.056	10	1	0	0	TRUE	TRUE
982	20	13	A1-B1	A1-B2	1.775147929	0.2465483235	2.09	3.479	1.997	1.888	4.087	5.367	6	6	0.374	3.791	5.07	4.056	9	1	0	1	TRUE	TRUE
983	25	22	A1-B1	A1-B2	1.5779092702	0.2465483235	1.763	0.733	1.466	1.014	3.229	1.747	6	6	0.889	3.869	5.07	4.056	8	1	0	0	TRUE	TRUE
984	35	28	A1-B1	A1-B2	1.3806706114	0.4930966469	1.248	1.232	1.092	1.295	2.34	2.527	6	6	0.749	0.764	5.07	4.056	7	2	0	0	TRUE	TRUE
985	39	37	A1-B1	A1-B2	1.1834319527	0	4.274	1.7	1.155	0.968	5.429	2.668	6	6	0.593	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
986	10	7	A2-B2	A2-B1	1.1834319527	0.2465483235	3.37	1.95	2.168	1.529	5.538	3.479	6	6	0.577	3.978	5.07	4.056	6	1	0	0	TRUE	TRUE
987	16	15	A2-B2	A2-B1	1.3806706114	0.2465483235	1.201	2.387	0.936	1.919	2.137	4.306	6	6	0.453	3.822	5.07	4.056	7	1	0	0	TRUE	TRUE
988	29	19	A2-B2	A2-B1	1.1834319527	0	1.342	1.856	0.936	1.201	2.278	3.057	6	6	0.5	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
989	33	32	A2-B2	A2-B1	1.1834319527	0	1.201	1.545	1.575	1.497	2.776	3.042	6	6	0.577	NA	5.07	4.056	6	0	0	1	TRUE	TRUE
990	36	40	A2-B2	A2-B1	1.3806706114	0	1.966	2.34	1.544	0.967	3.51	3.307	6	6	0.655	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
991	2	8	B1-A1	B1-A2	1.3806706114	0	1.669	1.373	1.061	1.451	2.73	2.824	6	6	0.468	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
992	6	11	B1-A1	B1-A2	1.3806706114	0	7.192	0.905	1.419	1.232	8.611	2.137	6	6	0.421	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
993	26	18	B1-A1	B1-A2	1.3806706114	0.4930966469	2.09	0.904	1.544	1.124	3.634	2.028	6	6	0.406	2.902	5.07	4.056	7	2	0	0	TRUE	TRUE
994	30	21	B1-A1	B1-A2	1.1834319527	0	0.624	1.685	1.264	1.404	1.888	3.089	6	6	0.64	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
995	31	27	B1-A1	B1-A2	1.1834319527	0	1.451	2.262	2.074	1.373	3.525	3.635	6	6	0.561	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
996	1	4	B2-A2	B2-A1	1.5779092702	0	4.899	2.777	1.029	0.967	5.928	3.744	6	6	0.749	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
997	5	9	B2-A2	B2-A1	1.3806706114	0	1.654	1.919	1.31	1.841	2.964	3.76	6	6	0.499	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
998	12	17	B2-A2	B2-A1	1.7537022603	0.4930966469	1.373	1.716	1.31	1.029	2.683	2.745	6	6	0.515	3.822	5.132	4.056	9	2	0	0	TRUE	TRUE
999	24	23	B2-A2	B2-A1	1.3806706114	0	1.123	2.168	1.529	1.108	2.652	3.276	6	6	0.484	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1000	38	34	B2-A2	B2-A1	1.775147929	0	2.277	1.466	1.233	1.404	3.51	2.87	6	6	0.514	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
1001	4	2	A1-B1	A1-B2	1.1834319527	0	2.668	2.823	1.918	1.826	4.586	4.649	6	6	0.905	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1002	6	3	A1-B1	A1-B2	0.9861932939	0	0.811	1.638	1.576	1.669	2.387	3.307	6	6	0.733	NA	5.07	4.056	5	0	0	1	TRUE	TRUE
1003	26	18	A1-B1	A1-B2	1.1834319527	1.5779092702	1.154	1.154	1.545	1.186	2.699	2.34	6	6	0.422	0.936	5.07	5.07	6	8	0	0	TRUE	FALSE
1004	28	24	A1-B1	A1-B2	1.1834319527	0	1.201	1.17	1.17	1.17	2.371	2.34	6	6	0.468	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1005	30	29	A1-B1	A1-B2	1.5779092702	0	1.248	0.748	1.014	1.467	2.262	2.215	6	6	0.406	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
1006	8	1	A2-B2	A2-B1	1.1834319527	0.9861932939	1.966	4.384	2.09	1.295	4.056	5.679	6	6	0.655	0.702	5.07	5.07	6	5	0	0	TRUE	FALSE
1007	19	15	A2-B2	A2-B1	1.1834319527	1.1516314779	2.231	1.123	0.998	1.045	3.229	2.168	6	6	0.546	2.808	5.07	5.21	6	6	0	0	TRUE	FALSE
1008	21	23	A2-B2	A2-B1	1.1834319527	0	1.372	1.997	1.857	2.215	3.229	4.212	6	6	0.561	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1009	25	32	A2-B2	A2-B1	1.5779092702	0	1.357	1.248	1.357	1.482	2.714	2.73	6	6	0.406	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
1010	35	36	A2-B2	A2-B1	1.9723865878	0	0.765	1.934	1.435	1.638	2.2	3.572	6	6	0.593	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
1011	5	7	B1-A1	B1-A2	1.3806706114	1.3806706114	1.826	0.78	1.809	1.513	3.635	2.293	6	6	0.452	0.514	5.07	5.07	7	7	0	0	TRUE	FALSE
1012	10	9	B1-A1	B1-A2	1.1413353624	0	1.123	1.404	1.201	1.076	2.324	2.48	6	6	0.499	NA	5.257	4.056	6	0	0	0	TRUE	TRUE
1013	22	17	B1-A1	B1-A2	1.3806706114	0	1.841	1.154	1.872	1.56	3.713	2.714	6	6	0.483	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1014	27	33	B1-A1	B1-A2	1.1549566891	0.2465483235	0.873	1.841	1.997	1.014	2.87	2.855	6	6	0.468	3.993	5.195	4.056	6	1	0	0	TRUE	TRUE
1015	39	34	B1-A1	B1-A2	1.1834319527	0	1.045	0.921	1.67	1.56	2.715	2.481	6	6	0.453	NA	5.07	4.056	6	0	0	1	TRUE	TRUE
1016	12	11	B2-A2	B2-A1	1.3806706114	0	1.045	3.245	1.576	1.747	2.621	4.992	6	6	0.436	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1017	14	13	B2-A2	B2-A1	1.3806706114	1.1834319527	1.232	1.404	1.732	0.998	2.964	2.402	6	6	0.53	2.886	5.07	5.07	7	6	0	0	TRUE	FALSE
1018	20	16	B2-A2	B2-A1	1.5779092702	0.2464875524	1.622	0.952	1.357	1.342	2.979	2.294	6	6	0.437	3.932	5.07	4.057	8	1	0	0	TRUE	TRUE
1019	38	31	B2-A2	B2-A1	1.1834319527	0	1.81	1.404	1.716	2.09	3.526	3.494	6	6	0.422	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1020	40	37	B2-A2	B2-A1	1.1834319527	0	2.246	0.873	1.202	1.483	3.448	2.356	6	6	0.515	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1021	7	2	A1-B1	A1-B2	1.1834319527	0	0.967	1.653	1.248	1.966	2.215	3.619	6	6	0.39	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1022	8	5	A1-B1	A1-B2	1.3806706114	0	1.965	2.059	1.03	1.841	2.995	3.9	6	6	0.499	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1023	11	16	A1-B1	A1-B2	1.3803983435	0	1.654	4.539	1.248	0.889	2.902	5.428	6	6	0.952	NA	5.071	4.056	7	0	0	0	TRUE	TRUE
1024	26	31	A1-B1	A1-B2	1.3806706114	0	1.95	2.308	1.638	1.264	3.588	3.572	6	6	0.655	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1025	32	40	A1-B1	A1-B2	1.1834319527	0	1.934	1.623	1.451	1.419	3.385	3.042	6	6	0.655	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1026	9	13	A2-B2	A2-B1	1.1448196909	0	1.841	4.056	2.059	1.389	3.9	5.445	6	6	0.483	NA	5.241	4.056	6	0	0	0	TRUE	TRUE
1027	17	15	A2-B2	A2-B1	1.5779092702	0	1.404	0.858	1.592	1.201	2.996	2.059	6	6	0.64	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
1028	20	25	A2-B2	A2-B1	1.1834319527	0.7889546351	1.654	1.139	1.326	1.654	2.98	2.793	6	6	0.671	0.468	5.07	5.07	6	4	0	0	TRUE	FALSE
1029	21	33	A2-B2	A2-B1	1.1834319527	0	1.435	2.481	1.81	1.747	3.245	4.228	6	6	0.592	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1030	30	38	A2-B2	A2-B1	1.3806706114	0	1.591	1.373	1.654	1.014	3.245	2.387	6	6	0.686	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1031	19	6	B1-A1	B1-A2	1.3806706114	0	1.45	0.905	1.342	1.092	2.792	1.997	6	6	0.608	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1032	23	10	B1-A1	B1-A2	1.1834319527	0	2.403	1.747	1.154	1.077	3.557	2.824	6	6	0.842	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1033	34	14	B1-A1	B1-A2	1.1834319527	0	1.233	0.967	1.232	1.077	2.465	2.044	6	6	0.499	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1034	35	27	B1-A1	B1-A2	1.1834319527	0	1.061	1.435	1.482	1.014	2.543	2.449	6	6	0.608	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1035	37	36	B1-A1	B1-A2	0.9861932939	0	1.513	0.967	0.936	1.139	2.449	2.106	6	6	0.437	NA	5.07	4.057	5	0	0	0	TRUE	TRUE
1036	1	18	B2-A2	B2-A1	1.1834319527	0.4930966469	10.967	3.744	3.073	1.732	14.04	5.476	6	6	0.873	0.842	5.07	4.056	6	2	0	0	TRUE	TRUE
1037	3	24	B2-A2	B2-A1	1.7482517483	0	1.139	2.699	3.011	1.342	4.15	4.041	6	6	1.045	NA	5.148	4.056	9	0	1	0	TRUE	TRUE
1038	4	28	B2-A2	B2-A1	1.1834319527	0	11.263	1.186	1.373	1.887	12.636	3.073	6	6	0.437	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1039	12	29	B2-A2	B2-A1	1.3806706114	0	1.263	1.669	1.045	1.326	2.308	2.995	6	6	0.452	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1040	22	39	B2-A2	B2-A1	1.3806706114	0	6.77	0.687	2.247	1.029	9.017	1.716	6	6	0.484	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1041	21	5	A1-B1	A1-B2	1.9723865878	0	1.123	1.279	0.952	1.123	2.075	2.402	6	6	0.624	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
1042	25	6	A1-B1	A1-B2	1.1834319527	0	0.967	1.279	0.967	1.295	1.934	2.574	6	6	0.514	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1043	26	16	A1-B1	A1-B2	1.1834319527	0.4930966469	0.764	6.989	1.014	0.89	1.778	7.879	6	6	0.468	3.635	5.07	4.056	6	2	0	0	TRUE	TRUE
1044	33	27	A1-B1	A1-B2	1.1834319527	0.2465483235	1.014	0.78	0.874	1.186	1.888	1.966	6	6	0.5	3.776	5.07	4.056	6	1	0	0	TRUE	TRUE
1045	39	28	A1-B1	A1-B2	1.1834319527	1.5779092702	1.529	2.091	0.967	0.904	2.496	2.995	6	6	0.53	3.322	5.07	5.07	6	8	0	0	TRUE	FALSE
1046	4	1	A2-B2	A2-B1	1.3806706114	1.3597513598	1.919	6.224	1.513	1.56	3.432	7.784	6	6	0.593	0.592	5.07	5.148	7	7	0	0	TRUE	FALSE
1047	29	2	A2-B2	A2-B1	1.1834319527	0	1.435	2.059	1.03	1.357	2.465	3.416	6	6	0.515	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1048	32	12	A2-B2	A2-B1	1.3806706114	0	1.576	0.889	1.076	1.139	2.652	2.028	6	6	0.515	NA	5.07	4.056	7	0	0	1	TRUE	TRUE
1049	34	30	A2-B2	A2-B1	1.3806706114	0	2.059	1.107	1.123	1.732	3.182	2.839	6	6	0.577	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1050	40	36	A2-B2	A2-B1	1.1834319527	0	1.014	2.527	1.248	1.108	2.262	3.635	6	6	0.406	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1051	3	8	B1-A1	B1-A2	1.1834319527	0	0.983	4.165	0.967	1.435	1.95	5.6	6	6	0.421	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1052	10	11	B1-A1	B1-A2	1.1834319527	0	1.638	2.403	1.809	1.31	3.447	3.713	6	6	0.421	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1053	14	17	B1-A1	B1-A2	1.775147929	0	1.466	0.858	1.763	1.06	3.229	1.918	6	6	0.359	NA	5.07	4.056	9	0	1	0	TRUE	TRUE
1054	18	31	B1-A1	B1-A2	1.775147929	0.2465483235	1.389	1.232	1.591	0.827	2.98	2.059	6	6	0.452	0.562	5.07	4.056	9	1	0	0	TRUE	TRUE
1055	22	38	B1-A1	B1-A2	1.1834319527	0.4930966469	1.388	1.029	1.061	1.139	2.449	2.168	6	6	0.452	3.682	5.07	4.056	6	2	0	0	TRUE	TRUE
1056	7	9	B2-A2	B2-A1	1.5779092702	0	1.482	1.466	1.342	1.888	2.824	3.354	6	6	0.375	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
1057	19	13	B2-A2	B2-A1	1.1834319527	0	2.496	1.451	1.622	2.34	4.118	3.791	6	6	0.577	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1058	20	15	B2-A2	B2-A1	1.775147929	1.3806706114	1.061	2.434	0.998	1.497	2.059	3.931	6	6	0.515	0.64	5.07	5.07	9	7	0	0	TRUE	FALSE
1059	35	23	B2-A2	B2-A1	1.3806706114	0	1.701	1.498	1.435	1.638	3.136	3.136	6	6	0.593	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1060	37	24	B2-A2	B2-A1	1.1834319527	0	1.389	1.092	1.31	1.202	2.699	2.294	6	6	0.405	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1061	6	8	A1-B1	A1-B2	1.1834319527	0	3.042	0.78	1.045	0.967	4.087	1.747	6	6	0.608	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1062	11	12	A1-B1	A1-B2	1.3806706114	0	1.56	0.858	1.108	1.263	2.668	2.121	6	6	0.562	NA	5.07	4.056	7	0	1	0	TRUE	TRUE
1063	22	19	A1-B1	A1-B2	1.3803983435	0	1.154	1.373	0.89	2.121	2.044	3.494	6	6	0.5	NA	5.071	4.056	7	0	0	0	TRUE	TRUE
1064	33	23	A1-B1	A1-B2	1.3806706114	0	1.248	0.858	1.045	1.185	2.293	2.043	6	6	0.562	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
1065	35	31	A1-B1	A1-B2	1.1834319527	0	0.764	1.06	1.17	1.467	1.934	2.527	6	6	0.795	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
1066	5	7	A2-B2	A2-B1	1.1834319527	0	1.888	2.262	1.653	2.091	3.541	4.353	6	6	0.624	NA	5.07	4.056	6	0	0	1	TRUE	TRUE
1067	13	9	A2-B2	A2-B1	1.3806706114	0	1.108	1.045	1.404	1.295	2.512	2.34	6	6	0.749	NA	5.07	4.072	7	0	0	0	TRUE	TRUE
