index	oiposi	oinega	pname	nname	crposi	crnega	mlposi	mlnega	mdposi	mdnega	mtposi	mtnega	mfposi	mfnega	clposi	clnega	ctposi	ctnega	cfposi	cfnega	fbkposi	fbknega	pright	nright
162	4	5	A1-B1	A1-B2	1.885369532	3.65185636	NA	NA	NA	NA	1.482	1.857	6	6	NA	NA	5.304	4.929	10	18	3	4	TRUE	FALSE
163	11	21	A1-B1	A1-B2	1.252609603	2.079002079	NA	NA	NA	NA	2.013	5.101	6	6	NA	NA	4.790	5.772	6	12	2	2	TRUE	FALSE
164	17	29	A1-B1	A1-B2	1.741856819	3.873716831	NA	NA	NA	NA	4.103	19.999	6	6	NA	NA	5.741	5.163	10	20	1	4	TRUE	FALSE
165	32	31	A1-B1	A1-B2	1.623047271	3.004807692	NA	NA	NA	NA	5.912	4.836	6	6	NA	NA	4.929	4.992	8	15	2	6	TRUE	FALSE
166	6	10	A2-B2	A2-B1	1.966181675	4.249291785	NA	NA	NA	NA	1.700	2.153	6	6	NA	NA	5.086	5.648	10	24	3	3	TRUE	FALSE
167	12	28	A2-B2	A2-B1	0.980199961	3.517686144	NA	NA	NA	NA	1.685	1.684	6	6	NA	NA	5.101	5.117	5	18	3	4	TRUE	FALSE
168	18	35	A2-B2	A2-B1	1.896453632	1.05374078	NA	NA	NA	NA	2.527	2.122	6	6	NA	NA	5.273	5.694	10	6	2	2	TRUE	FALSE
169	34	37	A2-B2	A2-B1	1.469507715	2.811621368	NA	NA	NA	NA	2.371	2.465	6	6	NA	NA	5.444	5.335	8	15	2	2	TRUE	FALSE
170	38	40	A2-B2	A2-B1	0.87320992	3.187533203	NA	NA	NA	NA	33.509	4.196	6	6	NA	NA	5.726	5.647	5	18	2	3	TRUE	FALSE
171	7	3	B1-A1	B1-A2	1.397135871	4.72473295	NA	NA	NA	NA	3.104	1.919	6	6	NA	NA	5.726	4.868	8	23	2	3	TRUE	FALSE
172	14	13	B1-A1	B1-A2	1.549186677	2.418867164	NA	NA	NA	NA	4.758	6.911	6	6	NA	NA	5.164	4.961	8	12	3	3	TRUE	FALSE
173	25	23	B1-A1	B1-A2	1.885369532	3.781433163	NA	NA	NA	NA	6.568	1.654	6	6	NA	NA	5.304	5.289	10	20	2	2	TRUE	FALSE
174	27	24	B1-A1	B1-A2	1.954652072	2.367510472	NA	NA	NA	NA	5.787	3.401	6	6	NA	NA	5.116	5.491	10	13	2	4	TRUE	FALSE
175	39	26	B1-A1	B1-A2	2.081165453	2.831142568	NA	NA	NA	NA	1.997	1.856	6	6	NA	NA	4.805	4.945	10	14	3	2	TRUE	FALSE
176	9	8	B2-A2	B2-A1	1.907668829	3.861003861	NA	NA	NA	NA	1.545	1.607	6	6	NA	NA	5.242	5.180	10	20	2	4	TRUE	FALSE
177	19	15	B2-A2	B2-A1	1.412928294	2.43902439	NA	NA	NA	NA	3.182	2.090	6	6	NA	NA	5.662	5.740	8	14	2	2	TRUE	FALSE
178	22	16	B2-A2	B2-A1	1.137872179	3.802969938	NA	NA	NA	NA	3.557	6.349	6	6	NA	NA	5.273	5.522	6	21	2	2	TRUE	FALSE
179	30	20	B2-A2	B2-A1	1.092697141	0.600961538	NA	NA	NA	NA	2.309	3.822	6	6	NA	NA	5.491	4.992	6	3	2	4	TRUE	FALSE
180	33	36	B2-A2	B2-A1	1.800504141	3.152916448	NA	NA	NA	NA	2.262	3.120	6	6	NA	NA	5.554	5.709	10	18	2	4	TRUE	FALSE
181	7	1	A1-B1	A1-B2	0.700525394	4.329004329	NA	NA	NA	NA	2.106	11.076	6	6	NA	NA	5.710	4.851	4	21	3	3	TRUE	FALSE
182	18	9	A1-B1	A1-B2	1.629549158	2.238502239	NA	NA	NA	NA	3.292	1.872	6	6	NA	NA	5.523	4.914	9	11	2	5	TRUE	FALSE
183	24	25	A1-B1	A1-B2	1.657763861	4.527345165	NA	NA	NA	NA	4.399	1.466	6	6	NA	NA	5.429	5.522	9	25	2	3	TRUE	FALSE
184	26	31	A1-B1	A1-B2	1.615798923	1.76584849	NA	NA	NA	NA	2.277	3.166	6	6	NA	NA	5.570	5.663	9	10	2	3	TRUE	FALSE
185	38	39	A1-B1	A1-B2	1.75370226	2.156017248	NA	NA	NA	NA	13.837	2.699	6	6	NA	NA	5.132	5.102	9	11	3	4	TRUE	FALSE
186	11	5	A2-B2	A2-B1	1.706808269	4.006270685	NA	NA	NA	NA	1.529	2.059	6	6	NA	NA	5.273	5.741	9	23	2	2	TRUE	FALSE
187	13	8	A2-B2	A2-B1	1.323751891	3.770739065	NA	NA	NA	NA	4.555	1.669	6	6	NA	NA	5.288	5.304	7	20	2	2	TRUE	FALSE
188	14	20	A2-B2	A2-B1	1.376327173	4.62962963	NA	NA	NA	NA	1.700	2.340	6	6	NA	NA	5.086	5.616	7	26	4	3	TRUE	FALSE
189	30	36	A2-B2	A2-B1	1.780626781	4.421518055	NA	NA	NA	NA	5.226	5.444	6	6	NA	NA	5.616	5.428	10	24	1	2	TRUE	FALSE
190	32	37	A2-B2	A2-B1	2.231689998	4.006270685	NA	NA	NA	NA	1.856	2.075	6	6	NA	NA	4.929	5.741	11	23	2	2	TRUE	FALSE
191	2	15	B1-A1	B1-A2	0.989119683	3.663003663	NA	NA	NA	NA	7.816	1.341	6	6	NA	NA	5.055	5.460	5	20	3	4	TRUE	FALSE
192	3	17	B1-A1	B1-A2	1.593484419	3.771337832	NA	NA	NA	NA	3.167	1.747	6	6	NA	NA	5.648	5.038	9	19	2	2	TRUE	FALSE
193	21	19	B1-A1	B1-A2	1.837109614	4.524886878	NA	NA	NA	NA	4.929	1.498	6	6	NA	NA	4.899	5.304	9	24	3	3	TRUE	FALSE
194	33	29	B1-A1	B1-A2	1.930874686	0.747663551	NA	NA	NA	NA	1.607	1.466	6	6	NA	NA	5.179	5.350	10	4	2	3	TRUE	FALSE
195	40	34	B1-A1	B1-A2	1.826484018	2.778806966	NA	NA	NA	NA	33.759	1.389	6	6	NA	NA	5.475	5.398	10	15	2	2	TRUE	FALSE
196	4	6	B2-A2	B2-A1	1.808318264	4.48913629	NA	NA	NA	NA	1.809	4.400	6	6	NA	NA	4.977	5.569	9	25	2	2	TRUE	FALSE
197	10	12	B2-A2	B2-A1	1.456929521	3.44365793	NA	NA	NA	NA	5.351	1.576	6	6	NA	NA	5.491	5.227	8	18	2	2	TRUE	FALSE
198	16	23	B2-A2	B2-A1	1.95427008	4.168320762	NA	NA	NA	NA	3.713	1.747	6	6	NA	NA	5.117	5.038	10	21	1	3	TRUE	FALSE
199	22	27	B2-A2	B2-A1	1.732501733	3.081347576	NA	NA	NA	NA	2.043	1.919	6	6	NA	NA	5.772	4.868	10	15	2	2	TRUE	FALSE
200	28	35	B2-A2	B2-A1	1.592356688	4.666260905	NA	NA	NA	NA	1.779	1.903	6	6	NA	NA	5.024	4.929	8	23	2	2	TRUE	FALSE
201	1	18	A1-B1	A1-B2	0.749765698	3.96742535	NA	NA	NA	NA	7.550	2.012	6	6	NA	NA	5.335	4.789	4	19	1	2	TRUE	FALSE
202	11	19	A1-B1	A1-B2	0.537153089	3.223495702	NA	NA	NA	NA	2.215	2.262	6	6	NA	NA	5.585	5.584	3	18	3	2	TRUE	FALSE
203	15	21	A1-B1	A1-B2	1.540238737	2.032144837	NA	NA	NA	NA	1.591	1.373	6	6	NA	NA	5.194	5.413	8	11	2	6	TRUE	FALSE
204	26	28	A1-B1	A1-B2	0.971250971	2.711076685	NA	NA	NA	NA	3.682	1.731	6	6	NA	NA	5.148	5.164	5	14	3	5	TRUE	FALSE
205	39	30	A1-B1	A1-B2	1.620745543	3.55073818	NA	NA	NA	NA	4.290	3.478	6	6	NA	NA	5.553	5.351	9	19	2	3	TRUE	FALSE
206	3	7	A2-B2	A2-B1	1.780767709	3.45950346	NA	NA	NA	NA	1.747	1.872	6	6	NA	NA	5.054	4.914	9	17	2	2	TRUE	FALSE
207	17	10	A2-B2	A2-B1	1.412928294	3.716090673	NA	NA	NA	NA	5.180	3.447	6	6	NA	NA	5.662	5.382	8	20	2	2	TRUE	FALSE
208	22	12	A2-B2	A2-B1	1.638337088	1.717229536	NA	NA	NA	NA	1.918	13.743	6	6	NA	NA	4.883	5.241	8	9	2	2	TRUE	FALSE
209	25	16	A2-B2	A2-B1	0.803858521	4.029936672	NA	NA	NA	NA	4.867	1.560	6	6	NA	NA	4.976	5.211	4	21	3	3	TRUE	FALSE
210	34	40	A2-B2	A2-B1	1.718508335	2.981181293	NA	NA	NA	NA	16.349	3.588	6	6	NA	NA	5.819	5.367	10	16	3	3	TRUE	FALSE
211	2	4	B1-A1	B1-A2	1.404987706	0.931792769	NA	NA	NA	NA	2.138	1.435	6	6	NA	NA	5.694	5.366	8	5	2	7	TRUE	FALSE
212	5	24	B1-A1	B1-A2	1.873048907	1.456815817	NA	NA	NA	NA	1.996	4.025	6	6	NA	NA	4.805	4.805	9	7	2	3	TRUE	FALSE
213	14	35	B1-A1	B1-A2	1.843129224	4.325599685	NA	NA	NA	NA	3.931	1.716	6	6	NA	NA	4.883	5.086	9	22	2	3	TRUE	FALSE
214	29	36	B1-A1	B1-A2	1.404987706	3.464870067	NA	NA	NA	NA	5.164	1.591	6	6	NA	NA	5.694	5.195	8	18	5	5	TRUE	FALSE
215	31	38	B1-A1	B1-A2	1.598295152	0.493096647	NA	NA	NA	NA	4.212	8.814	6	6	NA	NA	5.631	4.056	9	2	2	1	TRUE	FALSE
216	6	8	B2-A2	B2-A1	1.712003044	1.221001221	NA	NA	NA	NA	1.545	2.902	6	6	NA	NA	5.257	4.914	9	6	2	4	TRUE	FALSE
217	9	20	B2-A2	B2-A1	1.183431953	0.494926998	NA	NA	NA	NA	5.787	1.732	6	6	NA	NA	5.070	4.041	6	2	2	5	TRUE	FALSE
218	13	23	B2-A2	B2-A1	1.948558067	2.678913127	NA	NA	NA	NA	3.697	1.575	6	6	NA	NA	5.132	5.226	10	14	2	3	TRUE	FALSE
219	27	32	B2-A2	B2-A1	1.737451737	3.734439834	NA	NA	NA	NA	4.648	1.981	6	6	NA	NA	5.180	4.820	9	18	3	4	TRUE	FALSE
220	37	33	B2-A2	B2-A1	1.677226985	0.708340712	NA	NA	NA	NA	2.434	2.153	6	6	NA	NA	5.366	5.647	9	4	2	12	TRUE	FALSE
221	2	3	A1-B1	A1-B2	1.629549158	1.339456563	NA	NA	NA	NA	1.373	1.560	6	6	NA	NA	5.523	5.226	9	7	3	2	TRUE	FALSE
222	17	4	A1-B1	A1-B2	1.707132018	1.323751891	NA	NA	NA	NA	1.529	2.527	6	6	NA	NA	5.272	5.288	9	7	2	2	TRUE	FALSE
223	29	20	A1-B1	A1-B2	1.978239367	3.657362849	NA	NA	NA	NA	1.748	7.831	6	6	NA	NA	5.055	5.195	10	19	3	2	TRUE	FALSE
224	33	30	A1-B1	A1-B2	1.908032818	2.93901543	NA	NA	NA	NA	1.560	1.357	6	6	NA	NA	5.241	5.444	10	16	3	7	TRUE	FALSE
225	37	38	A1-B1	A1-B2	1.625135428	1.623047271	NA	NA	NA	NA	2.278	1.856	6	6	NA	NA	5.538	4.929	9	8	3	6	TRUE	FALSE
226	22	8	A2-B2	A2-B1	2.015722637	2.513916322	NA	NA	NA	NA	1.825	3.261	6	6	NA	NA	4.961	5.569	10	14	2	5	TRUE	FALSE
227	23	11	A2-B2	A2-B1	1.722158439	3.530286139	NA	NA	NA	NA	1.560	1.404	6	6	NA	NA	5.226	5.382	9	19	3	4	TRUE	FALSE
228	31	13	A2-B2	A2-B1	1.913509376	0.774743366	NA	NA	NA	NA	1.560	1.623	6	6	NA	NA	5.226	5.163	10	4	2	6	TRUE	FALSE
229	35	14	A2-B2	A2-B1	1.814150373	0.597252638	NA	NA	NA	NA	1.841	2.777	6	6	NA	NA	4.961	5.023	9	3	2	10	TRUE	FALSE
230	39	16	A2-B2	A2-B1	2.472422975	2.840332725	NA	NA	NA	NA	1.700	4.025	6	6	NA	NA	5.258	4.929	13	14	2	3	TRUE	FALSE
231	7	5	B1-A1	B1-A2	1.89107413	4.233017537	NA	NA	NA	NA	1.513	2.839	6	6	NA	NA	5.288	4.961	10	21	2	2	TRUE	FALSE
232	12	19	B1-A1	B1-A2	1.95427008	3.078594712	NA	NA	NA	NA	2.684	1.279	6	6	NA	NA	5.117	5.522	10	17	1	4	TRUE	FALSE
233	24	21	B1-A1	B1-A2	1.791757914	3.158677072	NA	NA	NA	NA	1.763	1.514	6	6	NA	NA	5.023	5.382	9	17	3	4	TRUE	FALSE
234	26	25	B1-A1	B1-A2	2.088118605	1.224739743	NA	NA	NA	NA	4.009	4.929	6	6	NA	NA	4.789	4.899	10	6	2	2	TRUE	FALSE
235	32	36	B1-A1	B1-A2	1.858045336	3.982552627	NA	NA	NA	NA	1.420	1.529	6	6	NA	NA	5.382	5.273	10	21	2	3	TRUE	FALSE
236	1	9	B2-A2	B2-A1	0.910580951	4.681310767	NA	NA	NA	NA	22.589	3.323	6	6	NA	NA	5.491	5.554	5	26	3	2	TRUE	FALSE
237	6	10	B2-A2	B2-A1	1.836884644	2.853338406	NA	NA	NA	NA	1.342	1.529	6	6	NA	NA	5.444	5.257	10	15	2	3	TRUE	FALSE
238	15	27	B2-A2	B2-A1	0.951112802	3.305785124	NA	NA	NA	NA	1.545	1.341	6	6	NA	NA	5.257	5.445	5	18	2	3	TRUE	FALSE
239	18	28	B2-A2	B2-A1	1.722158439	4.01836969	NA	NA	NA	NA	1.591	1.576	6	6	NA	NA	5.226	5.226	9	21	3	2	TRUE	FALSE
240	40	34	B2-A2	B2-A1	1.874414246	3.101736973	NA	NA	NA	NA	1.466	1.950	6	6	NA	NA	5.335	4.836	10	15	5	5	TRUE	FALSE
241	5	13	A1-B1	A1-B2	0.602893891	3.302253302	NA	NA	NA	NA	3.853	1.638	6	6	NA	NA	4.976	5.148	3	17	2	2	TRUE	FALSE
242	6	15	A1-B1	A1-B2	1.593766602	1.300631735	NA	NA	NA	NA	2.153	1.419	6	6	NA	NA	5.647	5.382	9	7	3	3	TRUE	FALSE
243	10	23	A1-B1	A1-B2	1.585065164	0.522557046	NA	NA	NA	NA	2.137	37.565	6	6	NA	NA	5.678	5.741	9	3	2	2	TRUE	FALSE
244	16	25	A1-B1	A1-B2	0.803858521	1.014198783	NA	NA	NA	NA	451.015	1.856	6	6	NA	NA	4.976	4.930	4	5	2	2	TRUE	FALSE
245	26	32	A1-B1	A1-B2	1.913509376	2.727981294	NA	NA	NA	NA	11.700	8.751	6	6	NA	NA	5.226	5.132	10	14	17	5	TRUE	FALSE
246	8	2	A2-B2	A2-B1	1.461683024	3.931623932	NA	NA	NA	NA	2.012	16.240	6	6	NA	NA	4.789	5.850	7	23	2	2	TRUE	FALSE
247	11	3	A2-B2	A2-B1	1.747912216	4.233017537	NA	NA	NA	NA	1.638	7.910	6	6	NA	NA	5.149	4.961	9	21	2	2	TRUE	FALSE
248	12	20	A2-B2	A2-B1	1.706808269	0.948406677	NA	NA	NA	NA	1.513	10.639	6	6	NA	NA	5.273	5.272	9	5	2	2	TRUE	FALSE
249	14	21	A2-B2	A2-B1	1.16913484	0.524017467	NA	NA	NA	NA	1.654	5.132	6	6	NA	NA	5.132	5.725	6	3	3	2	TRUE	FALSE
250	29	40	A2-B2	A2-B1	1.648351648	0.604716791	NA	NA	NA	NA	2.340	9.937	6	6	NA	NA	5.460	4.961	9	3	2	3	TRUE	FALSE
251	18	17	B1-A1	B1-A2	2.048340844	3.6032619	NA	NA	NA	NA	12.059	1.685	6	6	NA	NA	4.882	5.273	10	19	2	1	TRUE	FALSE
252	27	22	B1-A1	B1-A2	1.662663957	3.84985563	NA	NA	NA	NA	1.388	7.815	6	6	NA	NA	5.413	5.195	9	20	2	2	TRUE	FALSE
253	34	28	B1-A1	B1-A2	1.389440254	3.793626707	NA	NA	NA	NA	3.791	1.607	6	6	NA	NA	5.038	5.272	7	20	3	2	TRUE	FALSE
254	37	31	B1-A1	B1-A2	1.436523613	2.162799843	NA	NA	NA	NA	14.399	1.701	6	6	NA	NA	5.569	5.086	8	11	2	2	TRUE	FALSE
255	39	36	B1-A1	B1-A2	1.758843072	3.816065636	NA	NA	NA	NA	1.669	1.544	6	6	NA	NA	5.117	5.241	9	20	2	2	TRUE	FALSE
256	7	1	B2-A2	B2-A1	1.648804617	0.730593607	NA	NA	NA	NA	1.934	5.366	6	6	NA	NA	4.852	5.475	8	4	2	2	TRUE	FALSE
257	19	4	B2-A2	B2-A1	1.879306745	3.550295858	NA	NA	NA	NA	1.997	1.731	6	6	NA	NA	4.789	5.070	9	18	3	2	TRUE	FALSE
258	24	9	B2-A2	B2-A1	1.746724891	3.924500093	NA	NA	NA	NA	6.131	1.451	6	6	NA	NA	5.725	5.351	10	21	2	2	TRUE	FALSE
259	35	30	B2-A2	B2-A1	1.033912324	3.262955854	NA	NA	NA	NA	1.950	1.575	6	6	NA	NA	4.836	5.210	5	17	2	2	TRUE	FALSE
260	38	33	B2-A2	B2-A1	1.95427008	2.649240551	NA	NA	NA	NA	1.684	2.137	6	6	NA	NA	5.117	5.662	10	15	2	2	TRUE	FALSE
261	2	1	A1-B1	A1-B2	1.919017463	1.23685838	NA	NA	NA	NA	1.575	3.978	6	6	NA	NA	5.211	4.851	10	6	2	2	TRUE	FALSE
262	12	17	A1-B1	A1-B2	1.526426255	2.262443439	NA	NA	NA	NA	1.544	1.498	6	6	NA	NA	5.241	5.304	8	12	2	3	TRUE	FALSE
263	18	23	A1-B1	A1-B2	1.769911504	3.561535417	NA	NA	NA	NA	1.700	3.775	6	6	NA	NA	5.085	5.054	9	18	2	2	TRUE	FALSE
264	20	26	A1-B1	A1-B2	1.469507715	1.852537977	NA	NA	NA	NA	1.342	1.404	6	6	NA	NA	5.444	5.398	8	10	2	4	TRUE	FALSE
265	34	27	A1-B1	A1-B2	1.638747269	3.648366921	NA	NA	NA	NA	1.311	8.143	6	6	NA	NA	5.492	5.756	9	21	3	4	TRUE	FALSE
266	13	4	A2-B2	A2-B1	1.490868431	4.286246739	NA	NA	NA	NA	1.435	8.518	6	6	NA	NA	5.366	5.366	8	23	2	3	TRUE	FALSE
267	15	5	A2-B2	A2-B1	1.490868431	4.041146216	NA	NA	NA	NA	5.476	3.385	6	6	NA	NA	5.366	5.444	8	22	2	5	TRUE	FALSE
268	21	9	A2-B2	A2-B1	1.316036849	3.708281829	NA	NA	NA	NA	1.467	7.223	6	6	NA	NA	5.319	5.663	7	21	3	4	TRUE	FALSE
269	28	10	A2-B2	A2-B1	1.201923077	4.864489229	NA	NA	NA	NA	6.864	3.260	6	6	NA	NA	4.992	5.756	6	28	2	3	TRUE	FALSE
270	32	16	A2-B2	A2-B1	1.477650536	3.196089491	NA	NA	NA	NA	1.372	1.467	6	6	NA	NA	5.414	5.319	8	17	3	2	TRUE	FALSE
271	6	8	B1-A1	B1-A2	1.667593107	3.735745183	NA	NA	NA	NA	1.404	2.715	6	6	NA	NA	5.397	5.086	9	19	2	6	TRUE	FALSE
272	19	22	B1-A1	B1-A2	1.499531396	4.514265078	NA	NA	NA	NA	1.451	1.419	6	6	NA	NA	5.335	5.538	8	25	3	4	TRUE	FALSE
273	24	36	B1-A1	B1-A2	0.929022668	3.912800447	NA	NA	NA	NA	2.434	1.435	6	6	NA	NA	5.382	5.367	5	21	2	3	TRUE	FALSE
274	38	37	B1-A1	B1-A2	1.252609603	1.080497029	NA	NA	NA	NA	3.011	6.303	6	6	NA	NA	4.790	5.553	6	6	4	7	TRUE	FALSE
275	40	39	B1-A1	B1-A2	1.549186677	4.690248192	NA	NA	NA	NA	1.638	1.669	6	6	NA	NA	5.164	5.117	8	24	2	5	TRUE	FALSE
276	11	3	B2-A2	B2-A1	1.902225604	4.420703629	NA	NA	NA	NA	2.543	1.357	6	6	NA	NA	5.257	5.429	10	24	2	2	TRUE	FALSE
277	25	7	B2-A2	B2-A1	1.512859304	3.430841459	NA	NA	NA	NA	1.498	1.264	6	6	NA	NA	5.288	5.538	8	19	2	4	TRUE	FALSE
278	29	14	B2-A2	B2-A1	1.567944251	4.184100418	NA	NA	NA	NA	2.075	1.545	6	6	NA	NA	5.740	5.258	9	22	2	3	TRUE	FALSE
279	31	30	B2-A2	B2-A1	1.972386588	0.702493853	NA	NA	NA	NA	1.716	2.106	6	6	NA	NA	5.070	5.694	10	4	3	2	TRUE	FALSE
280	35	33	B2-A2	B2-A1	1.863585539	3.413616537	NA	NA	NA	NA	1.466	1.513	6	6	NA	NA	5.366	5.273	10	18	2	3	TRUE	FALSE
281	18	2	A1-B1	A1-B2	1.972386588	1.183431953	0.593	0.764	0.796	0.765	1.389	1.529	6	6	0.032	0.188	5.070	5.070	10	6	2	3	TRUE	FALSE
282	22	8	A1-B1	A1-B2	1.737451737	3.747534517	0.827	0.827	0.843	0.749	1.670	1.576	6	6	0.047	0.078	5.180	5.070	9	19	2	3	TRUE	FALSE
283	25	12	A1-B1	A1-B2	1.972386588	2.564102564	0.530	1.388	0.796	0.921	1.326	2.309	6	6	0.000	0.031	5.070	5.070	10	13	3	9	TRUE	FALSE
284	28	24	A1-B1	A1-B2	1.57790927	2.169625247	0.608	1.373	0.983	0.998	1.591	2.371	6	6	0.062	0.000	5.070	5.070	8	11	2	5	TRUE	FALSE
285	31	39	A1-B1	A1-B2	1.57790927	1.913509376	2.075	0.921	1.029	0.967	3.104	1.888	6	6	0.016	0.046	5.070	5.226	8	10	2	2	TRUE	FALSE
286	3	6	A2-B2	A2-B1	1.57790927	1.380670611	4.196	0.858	0.999	0.812	5.195	1.670	6	6	0.016	0.047	5.070	5.070	8	7	2	2	TRUE	FALSE
287	10	11	A2-B2	A2-B1	1.376597837	0.591715976	3.276	0.780	0.795	0.920	4.071	1.700	6	6	0.000	0.031	5.085	5.070	7	3	2	5	TRUE	FALSE
288	13	32	A2-B2	A2-B1	1.57790927	2.761341223	0.639	0.936	0.780	0.796	1.419	1.732	6	6	0.000	0.249	5.070	5.070	8	14	2	5	TRUE	FALSE
289	17	34	A2-B2	A2-B1	1.775147929	2.761341223	4.430	5.008	0.749	0.983	5.179	5.991	6	6	0.203	0.062	5.070	5.070	9	14	4	7	TRUE	FALSE
290	19	35	A2-B2	A2-B1	1.775147929	0.591715976	0.796	0.671	0.811	0.951	1.607	1.622	6	6	0.000	0.250	5.070	5.070	9	3	2	11	TRUE	FALSE
291	1	4	B1-A1	B1-A2	1.380670611	4.915454188	8.658	2.870	0.951	0.796	9.609	3.666	6	6	0.031	0.156	5.070	5.086	7	25	2	3	TRUE	FALSE
292	5	9	B1-A1	B1-A2	1.775147929	2.761341223	7.410	1.279	0.920	0.998	8.330	2.277	6	6	0.016	0.000	5.070	5.070	9	14	2	3	TRUE	FALSE
293	23	16	B1-A1	B1-A2	1.775147929	1.380670611	0.593	0.687	0.983	0.748	1.576	1.435	6	6	0.031	0.093	5.070	5.070	9	7	3	5	TRUE	FALSE
294	36	27	B1-A1	B1-A2	1.775147929	3.353057199	4.352	0.640	0.796	0.811	5.148	1.451	6	6	0.031	0.015	5.070	5.070	9	17	2	7	TRUE	FALSE
295	40	38	B1-A1	B1-A2	1.972386588	1.972386588	0.686	0.874	0.796	0.811	1.482	1.685	6	6	0.032	0.000	5.070	5.070	10	10	2	3	TRUE	FALSE
296	7	20	B2-A2	B2-A1	1.775147929	1.57790927	0.765	0.593	0.936	0.920	1.701	1.513	6	6	0.015	0.062	5.070	5.070	9	8	2	7	TRUE	FALSE
297	14	21	B2-A2	B2-A1	1.380670611	3.747534517	1.654	3.073	0.780	0.952	2.434	4.025	6	6	0.000	0.031	5.070	5.070	7	19	2	2	TRUE	FALSE
298	15	30	B2-A2	B2-A1	1.57790927	2.564102564	0.889	0.562	0.764	0.873	1.653	1.435	6	6	0.031	0.016	5.070	5.070	8	13	2	4	TRUE	FALSE
299	26	33	B2-A2	B2-A1	1.775147929	3.061615002	0.531	0.640	0.982	0.827	1.513	1.467	6	6	0.078	0.047	5.070	5.226	9	16	2	2	TRUE	FALSE
300	29	37	B2-A2	B2-A1	1.972386588	2.169625247	0.561	0.577	0.843	0.780	1.404	1.357	6	6	0.062	0.047	5.070	5.070	10	11	2	5	TRUE	FALSE
301	8	3	A1-B1	A1-B2	1.57790927	4.142011834	0.655	6.630	0.952	0.765	1.607	7.395	6	6	0.047	0.032	5.070	5.070	8	21	2	2	TRUE	FALSE
302	13	12	A1-B1	A1-B2	1.775147929	2.564102564	0.748	0.609	0.765	1.076	1.513	1.685	6	6	0.015	0.250	5.070	5.070	9	13	2	6	TRUE	FALSE
303	15	17	A1-B1	A1-B2	1.57790927	1.972386588	0.624	0.593	0.780	0.796	1.404	1.389	6	6	0.031	0.031	5.070	5.070	8	10	2	5	TRUE	FALSE
304	32	23	A1-B1	A1-B2	0.788954635	3.68003099	0.733	0.671	1.030	0.827	1.763	1.498	6	6	0.280	0.156	5.070	5.163	4	19	3	6	TRUE	FALSE
305	36	37	A1-B1	A1-B2	0.788954635	0.788954635	0.702	0.733	0.843	0.827	1.545	1.560	6	6	0.032	0.032	5.070	5.070	4	4	2	4	TRUE	FALSE
306	6	1	A2-B2	A2-B1	1.775147929	1.972386588	0.717	4.743	0.921	1.185	1.638	5.928	6	6	0.171	0.000	5.070	5.070	9	10	3	2	TRUE	FALSE
307	9	2	A2-B2	A2-B1	1.57790927	2.540551104	0.843	4.087	0.982	0.812	1.825	4.899	6	6	0.078	0.032	5.070	5.117	8	13	2	4	TRUE	FALSE
308	14	5	A2-B2	A2-B1	1.775147929	0.591715976	0.577	0.889	0.921	0.796	1.498	1.685	6	6	0.031	0.032	5.070	5.070	9	3	1	6	TRUE	FALSE
309	29	25	A2-B2	A2-B1	0.986193294	3.15581854	0.718	0.608	0.967	0.780	1.685	1.388	6	6	0.015	0.062	5.070	5.070	5	16	3	3	TRUE	FALSE
310	33	35	A2-B2	A2-B1	0.788954635	3.625262355	0.561	0.655	0.796	0.780	1.357	1.435	6	6	0.031	0.218	5.070	5.241	4	19	2	7	TRUE	FALSE
311	4	7	B1-A1	B1-A2	1.972386588	1.972386588	1.201	0.811	0.795	0.780	1.996	1.591	6	6	0.047	0.047	5.070	5.070	10	10	2	7	TRUE	FALSE
312	10	20	B1-A1	B1-A2	1.380670611	2.163225172	2.403	0.670	0.936	0.921	3.339	1.591	6	6	0.016	0.046	5.070	5.085	7	11	1	5	TRUE	FALSE
313	16	30	B1-A1	B1-A2	1.972386588	1.775147929	0.640	0.671	0.936	0.811	1.576	1.482	6	6	0.031	0.047	5.070	5.070	10	9	2	6	TRUE	FALSE
314	18	38	B1-A1	B1-A2	1.57790927	0.788954635	4.696	1.670	1.123	0.826	5.819	2.496	6	6	0.000	0.078	5.070	5.070	8	4	2	5	TRUE	FALSE
315	39	40	B1-A1	B1-A2	1.972386588	3.353057199	0.671	0.546	0.749	0.873	1.420	1.419	6	6	0.062	0.047	5.070	5.070	10	17	2	2	TRUE	FALSE
316	19	11	B2-A2	B2-A1	1.775147929	3.701539061	0.515	0.624	0.936	0.827	1.451	1.451	6	6	0.032	0.078	5.070	5.133	9	19	3	5	TRUE	FALSE
317	21	22	B2-A2	B2-A1	1.57790927	2.169625247	1.233	1.014	0.904	0.780	2.137	1.794	6	6	0.016	0.031	5.070	5.070	8	11	2	3	TRUE	FALSE
318	26	24	B2-A2	B2-A1	1.972386588	1.971997634	0.951	2.356	0.812	0.874	1.763	3.230	6	6	0.047	0.016	5.070	5.071	10	10	2	4	TRUE	FALSE
319	28	27	B2-A2	B2-A1	1.57790927	0.986193294	0.936	0.561	0.904	1.092	1.840	1.653	6	6	0.015	0.047	5.070	5.070	8	5	2	8	TRUE	FALSE
