index	oiposi	oinega	pname	nname	crposi	crnega	mlposi	mlnega	mdposi	mdnega	mtposi	mtnega	mfposi	mfnega	clposi	clnega	ctposi	ctnega	cfposi	cfnega	fbkposi	fbknega	pright	nright
528	21	26	A2-B2	A2-B1	1.380670611	0	1.295	1.825	0.92	1.482	2.215	3.307	6	6	0.562	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
529	24	34	A2-B2	A2-B1	1.183431953	0.493096647	3.198	1.529	1.748	1.857	4.946	3.386	6	6	0.827	3.854	5.07	4.056	6	2	0	0	TRUE	TRUE
530	30	40	A2-B2	A2-B1	1.158524812	0	1.123	7.363	0.749	1.497	1.872	8.86	6	6	0.546	NA	5.179	4.056	6	0	1	0	TRUE	TRUE
531	12	1	B1-A2	B1-A1	1.913509376	1.380670611	0.765	14.726	1.763	1.607	2.528	16.333	6	6	0.531	0.67	5.226	5.07	10	7	0	0	TRUE	FALSE
532	17	4	B1-A2	B1-A1	0.986193294	0	1.482	1.263	0.905	1.498	2.387	2.761	6	6	0.639	NA	5.07	4.056	5	0	0	0	TRUE	TRUE
533	25	10	B1-A2	B1-A1	1.57790927	0	0.92	1.217	1.841	1.435	2.761	2.652	6	6	0.826	NA	5.07	4.056	8	0	1	0	TRUE	TRUE
534	27	14	B1-A2	B1-A1	0.246548323	0.493096647	1.373	3.042	2.012	0.92	3.385	3.962	6	6	3.027	0.655	4.056	4.056	1	2	0	0	FALSE	TRUE
535	36	23	B1-A2	B1-A1	1.183431953	1.380670611	1.092	1.482	1.186	1.014	2.278	2.496	6	6	0.795	0.999	5.07	5.07	6	7	0	0	TRUE	FALSE
536	2	18	B2-A1	B2-A2	1.57790927	0	0.764	1.248	1.077	1.934	1.841	3.182	6	6	0.436	NA	5.07	4.056	8	0	1	0	TRUE	TRUE
537	7	20	B2-A1	B2-A2	1.764014112	0	4.68	1.123	1.841	1.545	6.521	2.668	6	6	0.921	NA	5.102	4.056	9	0	0	1	TRUE	TRUE
538	8	28	B2-A1	B2-A2	0.986193294	0.246548323	1.404	1.201	2.542	1.139	3.946	2.34	6	6	0.702	2.886	5.07	4.056	5	1	0	0	TRUE	TRUE
539	22	29	B2-A1	B2-A2	1.57790927	0	1.607	0.405	1.622	1.155	3.229	1.56	6	6	0.967	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
540	31	33	B2-A1	B2-A2	1.380670611	0	2.246	3.011	1.092	0.733	3.338	3.744	6	6	1.029	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
541	6	10	A1-B1	A1-B2	1.183431953	0.246548323	1.31	1.841	1.701	1.669	3.011	3.51	6	6	1.03	1.107	5.07	4.056	6	1	0	0	TRUE	TRUE
542	25	13	A1-B1	A1-B2	1.57790927	0	3.775	5.475	2.293	2.465	6.068	7.94	6	6	1.014	NA	5.07	4.056	8	0	1	0	TRUE	TRUE
543	32	18	A1-B1	A1-B2	0.788954635	0	0.671	5.584	1.076	5.086	1.747	10.67	6	6	0.468	NA	5.07	4.056	4	0	0	0	TRUE	TRUE
544	38	26	A1-B1	A1-B2	0.788954635	1.183431953	0.811	2.215	0.936	1.872	1.747	4.087	6	6	0.78	1.279	5.07	5.07	4	6	0	0	TRUE	FALSE
545	39	37	A1-B1	A1-B2	1.57790927	0.493096647	1.622	1.389	1.092	1.107	2.714	2.496	6	6	0.452	2.933	5.07	4.056	8	2	2	1	TRUE	TRUE
546	1	5	A2-B2	A2-B1	2.169625247	0.246548323	7.036	2.574	0.764	1.248	7.8	3.822	6	6	0.905	0.64	5.07	4.056	11	1	1	0	TRUE	TRUE
547	16	9	A2-B2	A2-B1	1.380670611	0.788954635	1.123	1.295	3.057	1.279	4.18	2.574	6	6	0.609	0.499	5.07	5.07	7	4	0	0	TRUE	FALSE
548	22	15	A2-B2	A2-B1	1.380670611	0	1.311	2.636	1.388	2.808	2.699	5.444	6	6	0.655	NA	5.07	4.056	7	0	0	1	TRUE	TRUE
549	27	19	A2-B2	A2-B1	0.985998817	0	1.248	1.279	0.921	4.758	2.169	6.037	6	6	0.578	NA	5.071	4.056	5	0	0	4	TRUE	TRUE
550	29	24	A2-B2	A2-B1	1.930501931	0.493096647	0.967	1.654	1.436	1.045	2.403	2.699	6	6	0.437	3.634	5.18	4.056	10	2	0	0	TRUE	TRUE
551	8	2	B1-A2	B1-A1	1.183431953	1.716901946	2.387	1.482	0.92	1.077	3.307	2.559	6	6	0.562	0.734	5.07	5.242	6	9	0	0	TRUE	FALSE
552	11	20	B1-A2	B1-A1	1.179941003	1.183431953	1.201	1.029	1.264	0.936	2.465	1.965	6	6	0.811	1.139	5.085	5.07	6	6	1	5	TRUE	FALSE
553	17	31	B1-A2	B1-A1	1.380670611	0	1.295	3.37	1.264	1.825	2.559	5.195	6	6	0.967	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
554	23	33	B1-A2	B1-A1	0.788954635	0	1.467	1.778	1.965	1.435	3.432	3.213	6	6	0.936	NA	5.07	4.056	4	0	0	1	TRUE	TRUE
555	30	35	B1-A2	B1-A1	1.183431953	0.246548323	5.522	2.793	1.56	0.811	7.082	3.604	6	6	1.107	0.608	5.07	4.056	6	1	0	1	TRUE	TRUE
556	4	3	B2-A1	B2-A2	2.564102564	0.246548323	0.5	1.279	1.45	1.435	1.95	2.714	6	6	0.406	0.78	5.07	4.056	13	1	0	0	TRUE	TRUE
557	12	7	B2-A1	B2-A2	1.57790927	2.761341223	2.403	2.902	0.795	0.811	3.198	3.713	6	6	0.983	0.811	5.07	5.07	8	14	1	1	TRUE	FALSE
558	14	21	B2-A1	B2-A2	2.303262956	0.246548323	1.248	0.89	1.42	1.029	2.668	1.919	6	6	0.655	0.983	5.21	4.056	12	1	0	0	TRUE	TRUE
559	28	34	B2-A1	B2-A2	1.380670611	0.986193294	2.013	1.092	1.653	0.905	3.666	1.997	6	6	0.64	0.921	5.07	5.07	7	5	0	0	TRUE	FALSE
560	36	40	B2-A1	B2-A2	0.493096647	0.788954635	1.45	1.576	7.722	1.653	9.172	3.229	6	6	1.155	1.435	4.056	5.07	2	4	3	7	FALSE	FALSE
561	1	19	A1-B1	A1-B2	1.57790927	0.246548323	44.258	1.232	1.591	1.076	45.849	2.308	6	6	0.452	0.733	5.07	4.056	8	1	0	0	TRUE	TRUE
562	14	26	A1-B1	A1-B2	1.183431953	0.788954635	2.433	0.749	1.202	1.185	3.635	1.934	6	6	0.562	0.374	5.07	5.07	6	4	1	0	TRUE	FALSE
563	15	29	A1-B1	A1-B2	1.57790927	0	1.341	1.217	2.091	4.977	3.432	6.194	6	6	0.702	NA	5.07	4.056	8	0	0	1	TRUE	TRUE
564	22	31	A1-B1	A1-B2	1.57790927	0.246548323	2.418	1.7	1.295	2.059	3.713	3.759	6	6	0.624	0.905	5.07	4.056	8	1	0	0	TRUE	TRUE
565	28	39	A1-B1	A1-B2	1.972386588	0	1.342	3.448	1.591	2.028	2.933	5.476	6	6	0.686	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
566	3	5	A2-B2	A2-B1	1.972386588	1.57790927	0.78	1.653	1.419	1.28	2.199	2.933	6	6	0.562	1.451	5.07	5.07	10	8	0	0	TRUE	FALSE
567	13	7	A2-B2	A2-B1	1.57790927	0	1.84	1.467	1.373	1.232	3.213	2.699	6	6	0.421	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
568	17	9	A2-B2	A2-B1	1.57790927	0.591715976	1.576	1.31	1.154	2.262	2.73	3.572	6	6	0.593	1.045	5.07	5.07	8	3	1	5	TRUE	FALSE
569	30	12	A2-B2	A2-B1	1.183431953	0	2.808	1.467	1.966	0.967	4.774	2.434	6	6	0.639	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
570	34	25	A2-B2	A2-B1	0.788954635	0	1.56	2.715	1.466	1.918	3.026	4.633	6	6	0.842	NA	5.07	4.056	4	0	0	0	TRUE	TRUE
571	6	11	B1-A2	B1-A1	1.57790927	0	1.264	0.952	1.248	1.201	2.512	2.153	6	6	0.53	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
572	8	16	B1-A2	B1-A1	1.57790927	0.246548323	0.764	1.139	0.874	1.139	1.638	2.278	6	6	0.749	1.264	5.07	4.056	8	1	0	0	TRUE	TRUE
573	18	21	B1-A2	B1-A1	1.380398344	1.57790927	2.496	1.029	2.855	1.014	5.351	2.043	6	6	2.138	0.343	5.071	5.07	7	8	0	0	TRUE	FALSE
574	37	23	B1-A2	B1-A1	2.366863905	0	0.811	0.952	1.139	1.544	1.95	2.496	6	6	0.515	NA	5.07	4.056	12	0	1	0	TRUE	TRUE
575	38	35	B1-A2	B1-A1	1.775147929	0.246548323	2.309	0.718	1.903	1.06	4.212	1.778	6	6	0.764	3.619	5.07	4.056	9	1	0	0	TRUE	TRUE
576	4	2	B2-A1	B2-A2	1.183431953	0.985998817	0.608	0.983	1.295	1.17	1.903	2.153	6	6	0.718	0.609	5.07	5.071	6	5	0	0	TRUE	FALSE
577	10	20	B2-A1	B2-A2	1.179709005	1.18319858	1.279	1.732	1.67	1.17	2.949	2.902	6	6	0.593	0.562	5.086	5.071	6	6	0	0	TRUE	FALSE
578	27	24	B2-A1	B2-A2	1.380670611	0.788954635	1.825	0.53	1.607	1.295	3.432	1.825	6	6	0.546	0.952	5.07	5.07	7	4	1	0	TRUE	FALSE
579	32	33	B2-A1	B2-A2	0.591715976	0.493096647	2.87	1.685	1.108	1.217	3.978	2.902	6	6	0.514	0.842	5.07	4.056	3	2	13	0	TRUE	TRUE
580	40	36	B2-A1	B2-A2	0.246548323	0	0.967	1.919	1.95	2.012	2.917	3.931	6	6	0.936	NA	4.056	4.056	1	0	0	0	FALSE	TRUE
581	8	11	A1-B1	A1-B2	1.775147929	0	1.311	1.186	1.294	1.341	2.605	2.527	6	6	0.64	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
582	12	15	A1-B1	A1-B2	1.380670611	0	0.904	1.435	0.858	1.669	1.762	3.104	6	6	0.64	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
583	16	18	A1-B1	A1-B2	1.57790927	0	1.778	1.591	1.311	1.529	3.089	3.12	6	6	0.967	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
584	19	20	A1-B1	A1-B2	1.775147929	0	1.232	8.502	1.202	1.887	2.434	10.389	6	6	0.453	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
585	22	33	A1-B1	A1-B2	1.183431953	0.246548323	4.462	1.95	1.669	1.529	6.131	3.479	6	6	1.747	3.837	5.07	4.056	6	1	5	0	TRUE	TRUE
586	7	4	A2-B2	A2-B1	1.18319858	0.246548323	1.248	2.153	1.28	1.014	2.528	3.167	6	6	0.827	0.578	5.071	4.056	6	1	0	0	TRUE	TRUE
587	14	6	A2-B2	A2-B1	0.246548323	0	5.943	1.092	1.95	1.077	7.893	2.169	6	6	1.965	NA	4.056	4.056	1	0	0	0	FALSE	TRUE
588	17	9	A2-B2	A2-B1	0	0	1.217	3.401	1.7	2.371	2.917	5.772	6	6	NA	NA	4.056	4.056	0	0	0	0	FALSE	TRUE
589	23	26	A2-B2	A2-B1	0	0	2.215	1.794	1.342	1.466	3.557	3.26	6	6	NA	NA	4.056	4.056	0	0	0	0	FALSE	TRUE
590	40	28	A2-B2	A2-B1	1.57790927	0.788954635	12.324	1.607	1.357	1.232	13.681	2.839	6	6	0.702	0.702	5.07	5.07	8	4	0	0	TRUE	FALSE
591	1	2	B1-A2	B1-A1	1.57790927	0	4.118	13.962	0.983	1.997	5.101	15.959	6	6	0.717	NA	5.07	4.056	8	0	1	0	TRUE	TRUE
592	13	5	B1-A2	B1-A1	1.380670611	0	2.574	1.17	1.575	1.607	4.149	2.777	6	6	1.279	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
593	21	24	B1-A2	B1-A1	1.380670611	0	0.655	1.513	0.827	1.155	1.482	2.668	6	6	0.546	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
594	25	31	B1-A2	B1-A1	0.493096647	0	1.186	1.638	0.811	1.185	1.997	2.823	6	6	0.655	NA	4.056	4.056	2	0	0	0	FALSE	TRUE
595	38	35	B1-A2	B1-A1	1.57790927	0.246548323	1.404	0.873	1.388	1.108	2.792	1.981	6	6	0.64	2.558	5.07	4.056	8	1	0	0	TRUE	TRUE
596	3	10	B2-A1	B2-A2	0	0.591715976	3.151	1.716	1.404	1.326	4.555	3.042	6	6	NA	1.466	4.056	5.07	0	3	0	0	FALSE	FALSE
597	29	27	B2-A1	B2-A2	2.169625247	0	1.045	1.232	1.108	1.717	2.153	2.949	6	6	0.733	NA	5.07	4.056	11	0	0	0	TRUE	TRUE
598	32	30	B2-A1	B2-A2	0	0	1.092	1.451	1.95	1.701	3.042	3.152	6	6	NA	NA	4.056	4.056	0	0	0	0	FALSE	TRUE
599	36	34	B2-A1	B2-A2	1.972386588	1.183431953	0.92	1.716	1.077	1.123	1.997	2.839	6	6	0.687	0.608	5.07	5.07	10	6	1	0	TRUE	FALSE
600	39	37	B2-A1	B2-A2	1.775147929	0.788954635	2.34	13.869	0.983	1.716	3.323	15.585	6	6	0.546	0.874	5.07	5.07	9	4	2	0	TRUE	FALSE
601	1	6	A1-B1	A1-B2	1.57790927	0.246548323	3.9	0.936	1.357	1.483	5.257	2.419	6	6	0.39	0.702	5.07	4.056	8	1	2	1	TRUE	TRUE
602	21	14	A1-B1	A1-B2	1.972386588	0.788954635	1.388	3.557	1.56	1.466	2.948	5.023	6	6	0.515	0.796	5.07	5.07	10	4	1	1	TRUE	FALSE
603	23	24	A1-B1	A1-B2	1.972386588	1.183431953	2.309	0.983	1.934	1.388	4.243	2.371	6	6	0.39	0.577	5.07	5.07	10	6	1	0	TRUE	FALSE
604	30	37	A1-B1	A1-B2	1.57790927	0	1.279	1.56	0.952	1.435	2.231	2.995	6	6	0.562	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
605	36	39	A1-B1	A1-B2	1.57790927	0	1.513	7.27	1.03	1.294	2.543	8.564	6	6	0.546	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
606	7	3	A2-B2	A2-B1	1.972386588	1.183431953	1.56	2.012	0.827	0.968	2.387	2.98	6	6	0.53	0.406	5.07	5.07	10	6	1	1	TRUE	FALSE
607	8	18	A2-B2	A2-B1	1.775147929	0.493096647	2.683	15.585	1.404	1.248	4.087	16.833	6	6	0.624	0.639	5.07	4.056	9	2	0	0	TRUE	TRUE
608	13	22	A2-B2	A2-B1	1.57790927	0.788954635	1.248	2.044	1.544	1.045	2.792	3.089	6	6	0.702	0.873	5.07	5.07	8	4	0	0	TRUE	FALSE
609	28	25	A2-B2	A2-B1	1.380670611	1.380670611	1.935	1.809	1.123	1.451	3.058	3.26	6	6	0.577	0.39	5.07	5.07	7	7	0	0	TRUE	FALSE
610	38	31	A2-B2	A2-B1	1.775147929	1.380670611	5.304	2.73	1.419	1.123	6.723	3.853	6	6	0.546	0.686	5.07	5.07	9	7	0	0	TRUE	FALSE
611	4	5	B1-A2	B1-A1	1.57790927	0.788954635	1.249	0.842	1.388	1.092	2.637	1.934	6	6	0.53	0.686	5.07	5.07	8	4	0	0	TRUE	FALSE
612	17	10	B1-A2	B1-A1	1.57790927	0.788954635	4.119	1.606	1.232	1.077	5.351	2.683	6	6	1.31	0.53	5.07	5.07	8	4	0	0	TRUE	FALSE
613	27	19	B1-A2	B1-A1	1.775147929	0.986193294	1.731	1.778	0.921	1.139	2.652	2.917	6	6	0.608	0.577	5.07	5.07	9	5	1	0	TRUE	FALSE
614	32	20	B1-A2	B1-A1	1.57790927	2.366863905	1.529	1.451	0.936	1.435	2.465	2.886	6	6	0.515	0.499	5.07	5.07	8	12	0	0	TRUE	FALSE
615	40	34	B1-A2	B1-A1	0.986193294	0.986193294	2.496	1.185	1.529	1.217	4.025	2.402	6	6	0.717	0.53	5.07	5.07	5	5	0	0	TRUE	FALSE
616	9	2	B2-A1	B2-A2	0.246548323	0.591715976	8.393	1.264	1.701	1.294	10.094	2.558	6	6	0.655	0.873	4.056	5.07	1	3	0	0	FALSE	FALSE
617	12	11	B2-A1	B2-A2	1.57790927	1.577598107	1.263	2.137	0.811	1.295	2.074	3.432	6	6	0.561	0.593	5.07	5.071	8	8	2	1	TRUE	FALSE
618	15	29	B2-A1	B2-A2	1.77479787	0	1.389	1.903	1.217	1.747	2.606	3.65	6	6	0.546	NA	5.071	4.056	9	0	1	0	TRUE	TRUE
619	16	33	B2-A1	B2-A2	1.380670611	0.493096647	1.934	1.482	1.591	1.341	3.525	2.823	6	6	0.624	0.858	5.07	4.056	7	2	0	0	TRUE	TRUE
620	26	35	B2-A1	B2-A2	1.775147929	0.493096647	2.418	1.778	1.794	1.483	4.212	3.261	6	6	0.483	0.718	5.07	4.056	9	2	0	0	TRUE	TRUE
621	7	9	A1-B1	A1-B2	0.246548323	0.493096647	1.466	0.639	0.905	0.983	2.371	1.622	6	6	0.764	0.53	4.056	4.056	1	2	0	0	FALSE	TRUE
622	11	12	A1-B1	A1-B2	1.183431953	0.493096647	1.108	2.028	2.028	1.888	3.136	3.916	6	6	0.421	0.717	5.07	4.056	6	2	0	0	TRUE	TRUE
623	15	28	A1-B1	A1-B2	1.972386588	0	1.966	2.558	0.842	1.357	2.808	3.915	6	6	0.561	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
624	25	33	A1-B1	A1-B2	1.183431953	0.246548323	2.636	1.716	1.779	2.309	4.415	4.025	6	6	0.748	0.608	5.07	4.056	6	1	0	0	TRUE	TRUE
625	35	38	A1-B1	A1-B2	1.57790927	0	1.248	3.276	1.045	2.652	2.293	5.928	6	6	0.422	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
626	1	4	A2-B2	A2-B1	0.986193294	0.246548323	3.588	0.983	1.701	3.073	5.289	4.056	6	6	0.656	1.108	5.07	4.056	5	1	0	0	TRUE	TRUE
627	5	16	A2-B2	A2-B1	1.775147929	0	1.732	1.731	1.731	2.918	3.463	4.649	6	6	0.592	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
628	10	18	A2-B2	A2-B1	1.57790927	0	2.262	3.916	1.981	1.56	4.243	5.476	6	6	0.655	NA	5.07	4.056	8	0	1	0	TRUE	TRUE
629	36	21	A2-B2	A2-B1	1.775147929	0.986193294	2.917	2.153	3.339	2.168	6.256	4.321	6	6	0.78	0.515	5.07	5.07	9	5	0	0	TRUE	FALSE
630	39	24	A2-B2	A2-B1	1.183431953	0.246548323	2.09	2.184	1.373	1.669	3.463	3.853	6	6	0.546	0.64	5.07	4.056	6	1	0	0	TRUE	TRUE
631	2	3	B1-A2	B1-A1	1.183431953	0	2.558	5.226	0.702	1.607	3.26	6.833	6	6	1.108	NA	5.07	4.056	6	0	1	0	TRUE	TRUE
632	6	8	B1-A2	B1-A1	0	0	6.037	0.718	4.899	0.967	10.936	1.685	6	6	NA	NA	4.056	4.056	0	0	2	0	FALSE	TRUE
633	27	23	B1-A2	B1-A1	1.775147929	0.246548323	2.886	2.012	1.279	1.654	4.165	3.666	6	6	0.577	3.869	5.07	4.056	9	1	0	0	TRUE	TRUE
634	29	30	B1-A2	B1-A1	1.57790927	0	1.139	4.399	1.451	1.95	2.59	6.349	6	6	0.78	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
635	37	31	B1-A2	B1-A1	1.57790927	0	17.566	1.857	1.841	1.388	19.407	3.245	6	6	0.64	NA	5.07	4.056	8	0	0	1	TRUE	TRUE
636	13	14	B2-A1	B2-A2	0.493096647	0.246548323	1.217	1.264	1.373	1.185	2.59	2.449	6	6	0.655	1.217	4.056	4.056	2	1	0	1	FALSE	TRUE
637	17	19	B2-A1	B2-A2	0	0.493096647	1.154	1.232	2.278	1.67	3.432	2.902	6	6	NA	3.12	4.056	4.056	0	2	1	0	FALSE	TRUE
638	22	20	B2-A1	B2-A2	0.493096647	0	3.682	1.107	1.575	2.075	5.257	3.182	6	6	0.764	NA	4.056	4.056	2	0	0	0	FALSE	TRUE
639	26	34	B2-A1	B2-A2	0.493096647	0	1.217	1.014	1.45	3.868	2.667	4.882	6	6	0.561	NA	4.056	4.056	2	0	0	0	FALSE	TRUE
640	32	40	B2-A1	B2-A2	1.380670611	0.246548323	1.342	2.028	1.825	1.7	3.167	3.728	6	6	0.874	2.933	5.07	4.056	7	1	1	0	TRUE	TRUE
641	5	3	A1-B1	A1-B2	1.179941003	0.986193294	3.76	8.861	1.825	1.139	5.585	10	6	6	0.405	0.5	5.085	5.07	6	5	0	0	TRUE	FALSE
642	16	4	A1-B1	A1-B2	1.775147929	1.183431953	3.354	1.419	1.138	1.061	4.492	2.48	6	6	0.905	0.374	5.07	5.07	9	6	0	0	TRUE	FALSE
643	31	18	A1-B1	A1-B2	1.57790927	0.493096647	1.092	1.076	1.841	1.342	2.933	2.418	6	6	0.437	3.136	5.07	4.056	8	2	0	0	TRUE	TRUE
644	33	30	A1-B1	A1-B2	1.737787218	0	5.678	1.123	1.997	0.999	7.675	2.122	6	6	0.546	NA	5.179	4.056	9	0	1	0	TRUE	TRUE
645	38	34	A1-B1	A1-B2	1.183431953	0	3.994	4.134	1.232	1.497	5.226	5.631	6	6	0.577	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
646	1	10	A2-B2	A2-B1	1.183431953	0	4.431	8.003	1.388	1.716	5.819	9.719	6	6	0.421	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
647	9	14	A2-B2	A2-B1	1.380670611	0.788954635	3.744	1.326	1.701	1.872	5.445	3.198	6	6	0.437	1.279	5.07	5.07	7	4	0	1	TRUE	FALSE
648	12	17	A2-B2	A2-B1	1.75370226	0	0.921	1.966	1.045	1.263	1.966	3.229	6	6	0.358	NA	5.132	4.056	9	0	0	0	TRUE	TRUE
649	27	25	A2-B2	A2-B1	0.986193294	0.246548323	3.073	1.544	2.2	1.825	5.273	3.369	6	6	0.5	0.483	5.07	4.056	5	1	0	0	TRUE	TRUE
650	35	37	A2-B2	A2-B1	1.57790927	0.493096647	3.105	1.435	1.123	1.357	4.228	2.792	6	6	0.53	0.624	5.07	4.056	8	2	2	0	TRUE	TRUE
651	8	19	B1-A2	B1-A1	1.775147929	0.246548323	1.186	0.921	1.529	0.951	2.715	1.872	6	6	0.483	3.572	5.07	4.056	9	1	0	0	TRUE	TRUE
652	21	22	B1-A2	B1-A1	1.380670611	0	6.942	6.849	2.714	1.154	9.656	8.003	6	6	0.546	NA	5.07	4.056	7	0	1	0	TRUE	TRUE
653	23	28	B1-A2	B1-A1	1.775147929	0	0.796	3.276	1.201	1.841	1.997	5.117	6	6	0.561	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
654	26	29	B1-A2	B1-A1	1.775147929	0	1.092	1.17	1.06	1.279	2.152	2.449	6	6	0.561	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
655	32	40	B1-A2	B1-A1	1.380670611	0	1.794	0.92	1.201	1.248	2.995	2.168	6	6	0.515	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
656	2	6	B2-A1	B2-A2	1.380670611	0.591715976	5.569	2.777	1.513	1.014	7.082	3.791	6	6	0.531	0.546	5.07	5.07	7	3	4	0	TRUE	FALSE
657	13	7	B2-A1	B2-A2	0.246548323	0.493096647	4.462	3.229	2.699	1.809	7.161	5.038	6	6	0.546	0.546	4.056	4.056	1	2	3	0	FALSE	TRUE
658	15	11	B2-A1	B2-A2	0.493096647	0.788954635	1.388	0.811	1.669	1.045	3.057	1.856	6	6	3.666	0.593	4.056	5.07	2	4	0	0	FALSE	FALSE
659	24	20	B2-A1	B2-A2	0	0.788954635	3.151	7.909	1.794	1.826	4.945	9.735	6	6	NA	0.827	4.056	5.07	0	4	0	0	FALSE	FALSE
660	36	39	B2-A1	B2-A2	0.493096647	0.246548323	9.266	2.574	2.216	1.669	11.482	4.243	6	6	0.578	3.432	4.056	4.056	2	1	0	0	FALSE	TRUE
661	2	4	A1-B1	A1-B2	1.775147929	0.493096647	0.967	7.161	1.389	1.84	2.356	9.001	6	6	0.452	0.468	5.07	4.056	9	2	0	0	TRUE	TRUE
662	3	7	A1-B1	A1-B2	1.183431953	0.493096647	3.807	0.904	1.185	1.202	4.992	2.106	6	6	0.515	0.453	5.07	4.056	6	2	0	0	TRUE	TRUE
663	15	8	A1-B1	A1-B2	1.380670611	0	1.685	1.778	2.152	1.389	3.837	3.167	6	6	0.749	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
664	19	34	A1-B1	A1-B2	1.380670611	0.986193294	1.825	2.044	0.718	1.716	2.543	3.76	6	6	0.452	0.593	5.07	5.07	7	5	0	0	TRUE	FALSE
665	25	39	A1-B1	A1-B2	1.57790927	0	1.779	1.076	0.702	1.654	2.481	2.73	6	6	0.437	NA	5.07	4.057	8	0	1	0	TRUE	TRUE
666	11	1	A2-B2	A2-B1	0	1.775147929	1.669	4.274	2.246	1.358	3.915	5.632	6	6	NA	0.359	4.056	5.07	0	9	0	1	FALSE	FALSE
667	13	14	A2-B2	A2-B1	1.380670611	0.493096647	1.607	2.73	1.06	1.108	2.667	3.838	6	6	0.343	0.655	5.07	4.056	7	2	1	0	TRUE	TRUE
668	17	16	A2-B2	A2-B1	0	0.591715976	3.495	5.398	1.591	1.872	5.086	7.27	6	6	NA	0.593	4.056	5.07	0	3	0	0	FALSE	FALSE
669	22	27	A2-B2	A2-B1	0	0.493096647	2.823	1.326	1.373	1.279	4.196	2.605	6	6	NA	0.452	4.056	4.056	0	2	0	0	FALSE	TRUE
670	32	36	A2-B2	A2-B1	2.169625247	0	1.435	2.074	1.28	0.89	2.715	2.964	6	6	0.5	NA	5.07	4.056	11	0	1	0	TRUE	TRUE
671	9	20	B1-A2	B1-A1	1.183431953	0	0.889	2.075	0.842	1.17	1.731	3.245	6	6	0.608	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
672	10	26	B1-A2	B1-A1	1.57790927	0	3.37	2.746	1.591	1.232	4.961	3.978	6	6	0.702	NA	5.07	4.056	8	0	1	0	TRUE	TRUE
673	21	30	B1-A2	B1-A1	1.775147929	0	0.998	1.981	1.778	1.139	2.776	3.12	6	6	0.593	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
674	35	31	B1-A2	B1-A1	1.775147929	0	1.763	1.138	0.873	1.467	2.636	2.605	6	6	0.468	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
675	37	38	B1-A2	B1-A1	1.57790927	0	1.311	2.371	0.686	1.373	1.997	3.744	6	6	0.499	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
676	5	6	B2-A1	B2-A2	0.788954635	0.493096647	0.843	5.475	1.185	1.155	2.028	6.63	6	6	1.263	1.17	5.07	4.056	4	2	0	0	TRUE	TRUE
677	24	12	B2-A1	B2-A2	1.775147929	0	0.842	1.513	0.967	1.077	1.809	2.59	6	6	0.53	NA	5.07	4.056	9	0	1	0	TRUE	TRUE
678	29	18	B2-A1	B2-A2	1.972386588	0	3.51	1.311	1.139	1.731	4.649	3.042	6	6	0.546	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
679	33	23	B2-A1	B2-A2	0.493096647	0	3.058	2.59	1.17	1.139	4.228	3.729	6	6	1.404	NA	4.056	4.056	2	0	0	0	FALSE	TRUE
680	40	28	B2-A1	B2-A2	1.717229536	1.57790927	1.31	1.482	1.451	1.654	2.761	3.136	6	6	0.468	0.499	5.241	5.07	9	8	0	0	TRUE	FALSE
681	14	2	A1-B1	A1-B2	2.564102564	0.986193294	0.593	1.81	1.217	1.217	1.81	3.027	6	6	0.265	0.437	5.07	5.07	13	5	0	1	TRUE	FALSE
682	21	12	A1-B1	A1-B2	1.183431953	0.986193294	11.637	1.576	1.529	1.17	13.166	2.746	6	6	0.64	0.405	5.07	5.07	6	5	0	0	TRUE	FALSE
